AirportCode;CityCode;CountryCode;LocationType;UtcOffset;TimeZoneId;Latitude;Longitude;AirportName
GKN;GKN;US;Airport;-09:00;America/Anchorage;62.1567;-145.4547;Gulkana
GKO;GKO;GA;Airport;+01:00;Africa/Libreville;-0.0833;11.4667;Kongo-Boumba
GKT;GKT;US;Airport;-05:00;America/New_York;35.85;-83.5167;Sevierville Gatlinburg
GKW;KWL;CN;Rail Station;+08:00;Asia/Shanghai;25.2614;110.2831;Guilin Rail Station
GLA;GLA;GB;Airport;+00:00;Europe/London;55.8719;-4.4333;Glasgow
GLB;GLB;US;Airport;-07:00;America/Phoenix;33.3531;-110.6672;Globe San Carlos Apache
GLC;GLC;ET;Airport;+03:00;Africa/Addis_Ababa;6.9667;46.4167;Geladi
GLD;GLD;US;Airport;-07:00;America/Denver;39.3667;-101.7;Goodland Renner Field
GLE;GLE;US;Airport;-06:00;America/Chicago;33.6167;-97.1167;Gainesville Municipal
GLF;GLF;CR;Airport;-06:00;America/Costa_Rica;8.6533;-83.1814;Golfito
GLG;GLG;AU;Airport;+10:00;Australia/Brisbane;-24.7667;139.5833;Glengyle
GLH;GLH;US;Airport;-06:00;America/Chicago;33.4772;-90.985;Greenville Mid-Delta
GLI;GLI;AU;Airport;+10:00;Australia/Sydney;-29.6833;151.7;Glen Innes
GLK;GLK;SO;Airport;+03:00;Africa/Mogadishu;6.7814;47.4544;Galcaio
GLL;GLL;NO;Airport;+01:00;Europe/Oslo;60.7833;9.05;Gol Klanten
GLM;GLM;AU;Airport;+10:00;Australia/Brisbane;-22.2833;138.3167;Glenormiston
GLN;GLN;MA;Airport;+01:00;Africa/Casablanca;29.0267;-10.0503;Guelmime
GLO;GLO;GB;Airport;+00:00;Europe/London;51.8939;-2.1669;Gloucester/Cheltenham Gloucestershire
GLP;GLP;PG;Airport;+10:00;Pacific/Port_Moresby;-5.2833;141.5167;Gulgubip
GLQ;GLQ;US;Airport;-09:00;America/Anchorage;62.1167;-145.55;Glenallen
GLR;GLR;US;Airport;-05:00;America/New_York;45.0167;-84.7;Gaylord Regional
GLS;GLS;US;Airport;-06:00;America/Chicago;29.2667;-94.8667;Galveston Scholes Intl
GLT;GLT;AU;Airport;+10:00;Australia/Brisbane;-23.8697;151.2228;Gladstone
GLU;GLU;BT;Airport;+06:00;Asia/Thimphu;26.885;90.4644;Gelephu
GLV;GLV;US;Airport;-09:00;America/Anchorage;64.5481;-163.0119;Golovin
GLW;GLW;US;Airport;-06:00;America/Chicago;37.0333;-85.95;Glasgow Municipal
GLX;GLX;ID;Airport;+09:00;Asia/Jayapura;1.8378;127.7858;Galela Gamarmalamo
GLY;GLY;AU;Airport;+08:00;Australia/Perth;-20.0833;119.6667;Mount Goldsworthy
GLZ;GLZ;NL;Airport;+01:00;Europe/Amsterdam;51.5681;4.9331;Breda Gilze-Rijen Ab
GMA;GMA;CD;Airport;+01:00;Africa/Kinshasa;3.2353;19.7714;Gemena
GMB;GMB;ET;Airport;+03:00;Africa/Addis_Ababa;8.1289;34.5631;Gambela
GMC;GMC;CO;Airport;-05:00;America/Bogota;3.6333;-71.1667;Guerima
GMD;GMD;MA;Airport;+01:00;Africa/Casablanca;33.6542;-7.2256;Ben Slimane
GME;GME;BY;Airport;+03:00;Europe/Minsk;52.5269;31.0167;Gomel
GMI;GMI;PG;Airport;+10:00;Pacific/Port_Moresby;-6.3;150.3333;Gasmata
GMM;GMM;CG;Airport;+01:00;Africa/Brazzaville;-1.9333;15.8667;Gamboma
GMN;GMN;NZ;Airport;+12:00;Pacific/Auckland;-42.4667;171.1833;Greymouth
GMO;GMO;NG;Airport;+01:00;Africa/Lagos;10.2981;10.8989;Gombe Lawanti
GMP;SEL;KR;Airport;+09:00;Asia/Seoul;37.5583;126.7906;Seoul
GMQ;GMQ;CN;Airport;+08:00;Asia/Shanghai;34.4075;100.3222;Golog Maqin
GMR;GMR;PF;Airport;-09:00;Pacific/Gambier;-23.08;-134.8903;Totegegie
GMS;GMS;BR;Airport;-03:00;America/Araguaina;-2.1333;-44.6;Guimaraes Antonio Guerreiro
GMT;GMT;US;Airport;-09:00;America/Anchorage;65.4;-161.2833;Granite Mountain Air Station
GMU;GSP;US;Airport;-05:00;America/New_York;34.8694;-82.4167;Greenville/Spartanburg Downtown Apt
GMV;GMV;US;Airport;-07:00;America/Denver;37.0;-110.2;Monument Valley
GMY;GMY;DE;Airport;+01:00;Europe/Berlin;51.1833;6.3333;Rheindahlen
GMZ;GMZ;ES;Airport;+00:00;Atlantic/Canary;28.0297;-17.2147;San Sebastian/Gomera La Gomera
GNA;GNA;BY;Airport;+03:00;Europe/Minsk;53.6056;24.0539;Grodno
GNB;LYS;FR;Airport;+01:00;Europe/Paris;45.3631;5.3328;Lyon Grenoble-St Geoirs Apt
GND;GND;GD;Airport;-04:00;America/Grenada;12.0042;-61.7861;Grenada
GNE;GNE;BE;Off-Line Point;+01:00;Europe/Brussels;51.05;3.7167;Gent Off-Line Point
GNF;GNF;US;Airport;-08:00;America/Los_Angeles;39.9439;-120.9453;Quincy Gansner Field
GNG;GNG;US;Airport;-07:00;America/Denver;42.9167;-114.7833;Gooding Municipal
GNI;GNI;TW;Airport;+08:00;Asia/Taipei;22.6742;121.4661;Lyndao (Green Island)
GNJ;GNJ;AZ;Airport;+04:00;Asia/Baku;40.735;46.3175;Ganja
GNM;GNM;BR;Airport;-03:00;America/Araguaina;-14.2167;-42.7833;Guanambi
GNN;GNN;ET;Airport;+03:00;Africa/Addis_Ababa;7.15;40.7167;Ginir
GNO;GNO;FR;Bus Station;+01:00;Europe/Paris;45.1931;5.7142;Grenoble Routiere Bus Station
GNR;GNR;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-39.0333;-67.5833;General Roca Dr. Arturo U. Illia
GNS;GNS;ID;Airport;+07:00;Asia/Pontianak;1.1669;97.7044;Gunung Sitoli Binaka
GNT;GNT;US;Airport;-07:00;America/Denver;35.15;-107.8667;Grants-Milan Municipal
GNU;GNU;US;Airport;-09:00;America/Anchorage;59.1178;-161.5761;Goodnews Bay
GNV;GNV;US;Airport;-05:00;America/New_York;29.69;-82.2717;Gainesville
GNY;SFQ;TR;Airport;+03:00;Europe/Istanbul;37.0944;38.8469;Sanliurfa
GNZ;GNZ;BW;Airport;+02:00;Africa/Gaborone;-21.7;21.6667;Ghanzi
GOA;GOA;IT;Airport;+01:00;Europe/Rome;44.4133;8.8375;Genoa
GOB;GOB;ET;Airport;+03:00;Africa/Addis_Ababa;7.1189;40.045;Goba
GOC;GOC;PG;Airport;+10:00;Pacific/Port_Moresby;-8.4167;147.6667;Gora
GOE;GOE;PG;Airport;+10:00;Pacific/Port_Moresby;-5.3833;151.8667;Gonalia
GOF;SJT;US;Airport;-06:00;America/Chicago;31.4167;-100.4;San Angelo Goodfellow Afb
GOG;GOG;NA;Airport;+02:00;Africa/Windhoek;-22.5047;18.9747;Gobabis
GOH;GOH;GL;Airport;-03:00;America/Godthab;64.1908;-51.6781;Nuuk
GOI;GOI;IN;Airport;+05:30;Asia/Kolkata;15.3808;73.8314;Goa
GOJ;GOJ;RU;Airport;+03:00;Europe/Moscow;56.23;43.7842;Nizhniy Novgorod
GOK;GOK;US;Airport;-06:00;America/Chicago;35.8833;-97.4167;Guthrie-Edmond Rgnl
GOL;GOL;US;Airport;-08:00;America/Los_Angeles;42.4167;-124.4167;Gold Beach Municipal
GOM;GOM;CD;Airport;+02:00;Africa/Lubumbashi;-1.6708;29.2383;
GON;GON;US;Airport;-05:00;America/New_York;41.3297;-72.0439;Groton/New London
GOO;GOO;AU;Airport;+10:00;Australia/Brisbane;-28.5167;150.3167;Goondiwindi
GOP;GOP;IN;Airport;+05:30;Asia/Kolkata;26.7411;83.45;Gorakhpur
GOQ;GOQ;CN;Airport;+08:00;Asia/Shanghai;36.4006;94.7883;Golmud
GOR;GOR;ET;Airport;+03:00;Africa/Addis_Ababa;8.1667;35.55;Gore
GOS;GOS;AU;Airport;+10:00;Australia/Sydney;-33.4333;151.35;Gosford
GOT;GOT;SE;Airport;+01:00;Europe/Stockholm;57.6628;12.2797;Gothenburg
GOU;GOU;CM;Airport;+01:00;Africa/Douala;9.3358;13.37;Garoua International
GOV;GOV;AU;Airport;+09:30;Australia/Darwin;-12.2694;136.8183;Nhulunbuy Gove
GOX;GOI;IN;Airport;+05:30;Asia/Kolkata;15.7317;73.8681;Goa Mopa Airport
GOY;GOY;LK;Airport;+05:30;Asia/Colombo;7.3333;81.6167;Gal Oya
GOZ;GOZ;BG;Airport;+02:00;Europe/Sofia;43.1514;25.7128;Gorna Oryahovitsa
GPA;GPA;GR;Airport;+02:00;Europe/Athens;38.1511;21.4256;Patrai
GPB;GPB;BR;Airport;-03:00;America/Araguaina;-25.3881;-51.5225;Guarapuava T. Thomas De Faria
GPD;GPD;AU;Airport;+10:00;Australia/Brisbane;-19.9994;139.9178;Mount Gordon Mine
GPI;GPI;CO;Airport;-05:00;America/Bogota;2.57;-77.8983;Guapi Juan Casiano
GPL;GPL;CR;Airport;-06:00;America/Costa_Rica;10.2167;-83.7667;Guapiles
GPN;GPN;AU;Airport;+09:30;Australia/Darwin;-11.4;130.4333;Garden Point
GPO;GPO;AR;Airport;-03:00;America/Argentina/Buenos_Aires;-35.7;-63.75;General Pico
GPP;GOA;IT;Rail Station;+01:00;Europe/Rome;44.4175;8.92;Genoa Plazza Principe Rail Stn
GPS;GPS;EC;Airport;-06:00;Pacific/Galapagos;-0.4539;-90.2658;
GPT;GPT;US;Airport;-06:00;America/Chicago;30.4072;-89.07;Gulfport/Biloxi
GPZ;GPZ;US;Airport;-06:00;America/Chicago;47.2086;-93.5111;Grand Rapids Itasca County
GQJ;GQJ;GB;Airport;+00:00;Europe/London;55.4333;-5.7;Raf Machrihanish
GQQ;GQQ;US;Airport;-05:00;America/New_York;40.7333;-82.8;Galion Municipal
GRA;GRA;CO;Airport;-05:00;America/Bogota;8.2;-73.7833;Gamarra
GRB;GRB;US;Airport;-06:00;America/Chicago;44.4856;-88.1339;Green Bay
GRC;GRC;LR;Airport;+00:00;Africa/Monrovia;4.6;-8.1667;Grand Cess
GRD;GRD;US;Airport;-05:00;America/New_York;34.25;-82.15;Greenwood County
GRE;GRE;US;Airport;-06:00;America/Chicago;38.8833;-89.4167;Greenville
GRF;TIW;US;Airport;-08:00;America/Los_Angeles;47.0786;-122.5806;Tacoma Gray Aaf
GRG;GRG;AF;Airport;+04:30;Asia/Kabul;33.6167;69.1167;Gardez
GRH;GRH;PG;Airport;+10:00;Pacific/Port_Moresby;-10.3167;150.6833;Garuahi
GRI;GRI;US;Airport;-06:00;America/Chicago;40.9675;-98.3097;Grand Island
GRJ;GRJ;ZA;Airport;+02:00;Africa/Johannesburg;-34.0056;22.3789;George
GRK;ILE;US;Airport;-06:00;America/Chicago;31.0672;-97.8289;Killeen Gray
GRL;GRL;PG;Airport;+10:00;Pacific/Port_Moresby;-7.95;147.1833;Garasa
GRM;GRM;US;Airport;-06:00;America/Chicago;47.75;-91.3333;Grand Marais Cook County
GRN;GRN;US;Airport;-07:00;America/Denver;42.8;-102.2;Gordon Municipal
GRO;GRO;ES;Airport;+01:00;Europe/Madrid;41.9008;2.7606;Girona Costa Brava Apt
GRP;GRP;BR;Airport;-03:00;America/Araguaina;-11.6667;-49.2167;Gurupi
GRQ;GRQ;NL;Airport;+01:00;Europe/Amsterdam;53.125;6.5833;Groningen
GRR;GRR;US;Airport;-05:00;America/New_York;42.8808;-85.5228;Grand Rapids
GRS;GRS;IT;Airport;+01:00;Europe/Rome;42.7611;11.0708;Grosseto Corrado Baccarini
GRT;GRT;PK;Airport;+05:00;Asia/Karachi;32.5667;74.0833;Gujrat
GRU;SAO;BR;Airport;-03:00;America/Sao_Paulo;-23.4319;-46.4694;Sao Paulo Guarulhos
GRV;GRV;RU;Airport;+03:00;Europe/Moscow;43.3883;45.7;Grozny
GRW;GRW;PT;Airport;-01:00;Atlantic/Azores;39.0922;-28.0297;Graciosa Island
GRX;GRX;ES;Airport;+01:00;Europe/Madrid;37.1886;-3.7772;Granada
GRY;GRY;IS;Airport;+00:00;Atlantic/Reykjavik;66.5458;-18.0172;Grimsey
GRZ;GRZ;AT;Airport;+01:00;Europe/Vienna;46.9936;15.44;Graz
GSA;GSA;MY;Airport;+08:00;Asia/Kuching;5.3333;117.1667;Long Pasia
GSB;GSB;US;Airport;-05:00;America/New_York;35.4667;-77.9667;Goldsboro Seymour Johnson
GSC;GSC;AU;Airport;+08:00;Australia/Perth;-25.05;115.2;Gascoyne Junction
GSE;GOT;SE;Airport;+01:00;Europe/Stockholm;57.7747;11.8703;Goteborg City Apt
GSH;GSH;US;Airport;-05:00;America/New_York;41.5264;-85.7942;Goshen Municipal
GSI;GSI;GF;Airport;-03:00;America/Cayenne;4.2844;-54.3786;Grand Santi
GSJ;GSJ;GT;Airport;-06:00;America/Guatemala;13.9361;-90.8358;Puerto San Jose
GSL;GSL;CA;Airport;-07:00;America/Whitehorse;62.5972;-111.5444;Taltheilei Narrows
GSM;GSM;IR;Airport;+03:30;Asia/Tehran;26.7519;55.8972;Gheshm Island Dayrestan
GSN;GSN;AU;Airport;+09:30;Australia/Adelaide;-31.4606;137.1725;Mount Gunson
GSO;GSO;US;Airport;-05:00;America/New_York;36.0978;-79.9372;Greensboro/High Point
GSP;GSP;US;Airport;-05:00;America/New_York;34.8956;-82.2189;Greenville/Spartanburg
GSQ;GSQ;EG;Airport;+02:00;Africa/Cairo;22.5833;28.7167;Shark El-Owainat International
GSR;GSR;SO;Airport;+03:00;Africa/Mogadishu;9.5167;49.0833;Gardo
GSS;GSS;ZA;Airport;+02:00;Africa/Johannesburg;-25.1172;30.7994;Sabie Sabi Sabi
GST;GST;US;Airport;-09:00;America/Anchorage;58.4253;-135.7075;Gustavus
GSU;GSU;SD;Airport;+02:00;Africa/Khartoum;14.1333;35.3167;Gedaref
GSV;RTW;RU;Airport;+04:00;Europe/Volgograd;51.7128;46.1711;Saratov Gagarin
GSY;GSY;GB;Rail Station;+00:00;Europe/London;53.5833;-0.0333;Grimsby Town Rail Station
GTA;GTA;SB;Airport;+11:00;Pacific/Guadalcanal;-8.7386;158.2028;Gatokae
GTB;GTB;MY;Airport;+08:00;Asia/Kuching;3.4167;101.8;Genting
GTC;GIT;TZ;Airport;+03:00;Africa/Dar_es_Salaam;-2.7425;31.7069;Geita Chato
GTE;GTE;AU;Airport;+09:30;Australia/Darwin;-13.9725;136.4586;Groote Eylandt
GTF;GTF;US;Airport;-07:00;America/Denver;47.4819;-111.3706;Great Falls
GTG;GTG;US;Airport;-06:00;America/Chicago;45.7833;-92.6833;Grantsburg Municipal
GTI;GTI;DE;Airport;+01:00;Europe/Berlin;54.3833;12.3167;Guettin
GTK;GTK;MY;Airport;+08:00;Asia/Kuching;2.6;102.9167;Sungei Tekai
GTN;MON;NZ;Airport;+12:00;Pacific/Auckland;-43.9;170.1167;Mount Cook Glentanner Apt
GTO;GTO;ID;Airport;+08:00;Asia/Makassar;0.6372;122.8514;Gorontalo Tolotio
GTP;GTP;US;Airport;-08:00;America/Los_Angeles;42.51;-123.3878;Grants Pass
GTR;UBS;US;Airport;-06:00;America/Chicago;33.4658;-88.3808;Columbus Golden Triangle Regional
GTS;GTS;AU;Airport;+09:30;Australia/Darwin;-20.5483;130.35;The Granites
GTT;GTT;AU;Airport;+10:00;Australia/Brisbane;-18.3;143.5333;Georgetown
GTW;GTW;CZ;Airport;+01:00;Europe/Prague;49.3144;17.5689;Zlin Holesov
GTY;GTY;US;Airport;-05:00;America/New_York;39.8444;-77.2717;Gettysburg Regional
GTZ;GTZ;TZ;Airport;+03:00;Africa/Dar_es_Salaam;-2.1608;34.225;Grumeti Kirawira B
GUA;GUA;GT;Airport;-06:00;America/Guatemala;14.5844;-90.5272;Guatemala City
GUB;GUB;MX;Airport;-07:00;America/Mazatlan;28.0333;-114.0667;Guerrero Negro
GUC;GUC;US;Airport;-07:00;America/Denver;38.5356;-106.9331;Gunnison
GUD;GUD;ML;Airport;+00:00;Africa/Bamako;16.35;-3.6;Goundam
GUE;GUE;PG;Airport;+10:00;Pacific/Port_Moresby;-3.5833;141.5833;Guriaso
GUF;GUF;US;Airport;-06:00;America/Chicago;30.1667;-87.5833;Gulf Shores Jack Edwards
GUG;GUG;PG;Airport;+10:00;Pacific/Port_Moresby;-8.1;146.8833;Guari
GUH;GUH;AU;Airport;+10:00;Australia/Sydney;-30.95;150.2333;Gunnedah
GUI;GUI;VE;Airport;-04:00;America/Caracas;10.5667;-62.3;Guiria
GUJ;GUJ;BR;Airport;-03:00;America/Araguaina;-22.8167;-45.2167;Guaratingueta
GUL;GUL;AU;Airport;+10:00;Australia/Sydney;-34.8167;149.7333;Goulburn
GUM;GUM;GU;Airport;+10:00;Pacific/Guam;13.4833;144.7961;Guam
GUN;MGM;US;Airport;-06:00;America/Chicago;32.3028;-86.4028;Montgomery Gunter Afb
GUO;GUO;SO;Airport;+03:00;Africa/Mogadishu;5.3175;45.9853;Guriel
GUP;GUP;US;Airport;-07:00;America/Denver;35.5111;-108.7894;Gallup Municipal
GUQ;GUQ;VE;Airport;-04:00;America/Caracas;9.0333;-69.75;Guanare
GUR;GUR;PG;Airport;+10:00;Pacific/Port_Moresby;-10.3114;150.3392;Alotau Gurney
GUS;GUS;US;Airport;-05:00;America/New_York;40.75;-86.0667;Peru Grissom Arb
GUT;GUT;DE;Airport;+01:00;Europe/Berlin;51.9228;8.3064;Guetersloh
GUU;GUU;IS;Airport;+00:00;Atlantic/Reykjavik;64.9914;-23.2247;Grundarfjordur
GUV;GUV;PG;Airport;+10:00;Pacific/Port_Moresby;-6.2833;142.4167;Mougulu
GUW;GUW;KZ;Airport;+05:00;Asia/Qyzylorda;47.1219;51.8214;Atyrau
GUX;GUX;IN;Airport;+05:30;Asia/Kolkata;24.4833;77.3167;Guna
GUY;GUY;US;Airport;-06:00;America/Chicago;36.6833;-101.4833;Guymon Municipal
GUZ;GUZ;BR;Airport;-03:00;America/Araguaina;-20.65;-40.5167;Guarapari
GVA;GVA;CH;Airport;+01:00;Europe/Zurich;46.2381;6.1089;Geneva
GVE;GVE;US;Airport;-05:00;America/New_York;38.15;-78.1667;Gordonsville Municipal
GVI;GVI;PG;Airport;+10:00;Pacific/Port_Moresby;-3.9167;141.1667;Green River
GVL;GVL;US;Airport;-05:00;America/New_York;34.2667;-83.8333;Gainesville Lee Gilmar
GVN;GVN;RU;Airport;+10:00;Asia/Vladivostok;48.925;140.035;Sovetskaya Gavan May-Gatka
GVP;GVP;AU;Airport;+10:00;Australia/Brisbane;-15.7833;144.6167;Greenvale
GVR;GVR;BR;Airport;-03:00;America/Araguaina;-18.8953;-41.9822;Governador Valadares A. Machado Oliveir
GVT;GVT;US;Airport;-06:00;America/Chicago;33.1333;-96.1167;Greenville Majors
GVW;GVW;US;Airport;-06:00;America/Chicago;38.8833;-94.5333;Grandview Richards Air Force Base
GVX;GVX;SE;Airport;+01:00;Europe/Stockholm;60.6;16.95;Gavle Sandviken
GWA;GWA;MM;Airport;+06:30;Asia/Yangon;17.8333;94.5;Gwa
GWD;GWD;PK;Airport;+05:00;Asia/Karachi;25.2333;62.3294;Gwadar
GWE;GWE;ZW;Airport;+02:00;Africa/Harare;-19.55;29.7333;Gweru Thornhill
GWL;GWL;IN;Airport;+05:30;Asia/Kolkata;26.2933;78.2278;Gwalior
GWN;GWN;PG;Airport;+10:00;Pacific/Port_Moresby;-6.5667;146.25;Gnarowein
GWO;GWO;US;Airport;-06:00;America/Chicago;33.5;-90.2;Greenwood Leflore
GWS;GWS;US;Airport;-07:00;America/Denver;39.55;-107.3167;Glenwood Springs Municipal
GWT;GWT;DE;Airport;+01:00;Europe/Berlin;54.9133;8.3406;Westerland (Sylt)
GWV;GWV;US;Airport;-05:00;America/New_York;39.9333;-80.7333;Glendale Fokker Field
GWW;BER;DE;Airport;+01:00;Europe/Berlin;52.4833;13.1333;Berlin Royal Air Force Gatow
GWY;GWY;IE;Airport;+00:00;Europe/Dublin;53.3003;-8.9411;Galway
GXA;GXA;ID;Airport;+07:00;Asia/Pontianak;-0.9428;114.8944;Muara Teweh Beringin
GXF;GXF;YE;Airport;+03:00;Asia/Aden;15.9661;48.7883;Sayun
GXG;GXG;AO;Airport;+01:00;Africa/Luanda;-7.7553;15.2881;Negage
GXH;GXH;CN;Airport;+08:00;Asia/Shanghai;34.8189;102.6208;Gannan Xiahe
GXQ;GXQ;CL;Airport;-04:00;America/Santiago;-45.5;-72.5167;Coyhaique Teniente Vidal
GXX;GXX;CM;Airport;+01:00;Africa/Douala;10.3603;15.2372;Yagoua
GXY;GXY;US;Airport;-07:00;America/Denver;40.3333;-104.6167;Greeley Weld County Municipal
GYA;GYA;BO;Airport;-04:00;America/La_Paz;-10.8178;-65.3472;Guayaramerin
GYB;GYB;AU;Airport;+08:00;Australia/Perth;-21.1397;118.6928;Wodgina
GYD;BAK;AZ;Airport;+04:00;Asia/Baku;40.4675;50.0467;Baku
GYE;GYE;EC;Airport;-05:00;America/Guayaquil;-2.1575;-79.8836;Guayaquil
GYG;GYG;RU;Airport;+09:00;Asia/Yakutsk;62.1039;129.5431;Magan
GYI;GYI;RW;Airport;+02:00;Africa/Kigali;-1.7;29.25;Gisenyi
GYL;GYL;AU;Airport;+08:00;Australia/Perth;-16.6361;128.4503;Argyle
GYM;GYM;MX;Airport;-07:00;America/Mazatlan;27.9689;-110.9253;Guaymas Jose Maria Yanez Intl
GYN;GYN;BR;Airport;-03:00;America/Araguaina;-16.6319;-49.2206;Goiania
GYO;GYO;ID;Airport;+07:00;Asia/Pontianak;3.9467;97.3586;Blangkejeren
GYP;GYP;AU;Airport;+10:00;Australia/Brisbane;-26.2833;152.7;Gympie
GYR;GYR;US;Airport;-07:00;America/Phoenix;33.4231;-112.3742;Phoenix Goodyear
GYS;GYS;CN;Airport;+08:00;Asia/Shanghai;32.39;105.6931;Guangyuan Panlong
GYU;GYU;CN;Airport;+08:00;Asia/Shanghai;36.0789;106.2164;Guyuan Liupanshan
GYY;CHI;US;Airport;-06:00;America/Chicago;41.6164;-87.4131;Chicago Gary International
GYZ;GYZ;AU;Airport;+08:00;Australia/Perth;-28.0342;123.8144;Gruyere Mine Site Airport
GZA;GZA;PS;Airport;+02:00;Asia/Hebron;31.2464;34.2761;Gaza Yasser Arafat Intl
GZG;GZG;CN;Airport;+08:00;Asia/Shanghai;30.1422;101.7397;Ganzi Gesaer
GZI;GZI;AF;Airport;+04:30;Asia/Kabul;33.5314;68.4131;Ghazni
GZM;GZM;MT;Airport;+01:00;Europe/Malta;36.0339;14.2008;Gozo Heliport
GZO;GZO;SB;Airport;+11:00;Pacific/Guadalcanal;-8.0975;156.8636;Gizo Nusatupe
GZP;GZP;TR;Airport;+03:00;Europe/Istanbul;36.2981;32.2903;Gazipasa
GZT;GZT;TR;Airport;+03:00;Europe/Istanbul;36.9472;37.4786;Gaziantep
GZW;GZW;IR;Airport;+03:30;Asia/Tehran;36.2333;50.0333;Ghazvin
HAA;HAA;NO;Airport;+01:00;Europe/Oslo;70.4867;22.1397;Hasvik
HAB;HAB;US;Airport;-06:00;America/Chicago;34.1167;-88.0;Hamilton Marion Co. Rankin Fite
HAC;HAC;JP;Airport;+09:00;Asia/Tokyo;33.115;139.7858;Hachijo Jima
HAD;HAD;SE;Airport;+01:00;Europe/Stockholm;56.6911;12.8203;Halmstad
HAE;HAE;US;Airport;-07:00;America/Phoenix;36.2306;-112.6694;Havasupai Lava Falls Heliport
HAF;HAF;US;Airport;-08:00;America/Los_Angeles;37.4833;-122.4667;Half Moon Bay
HAG;HAG;NL;Off-Line Point;+01:00;Europe/Amsterdam;52.15;4.2917;The Hague Off-Line Point
HAH;YVA;KM;Airport;+03:00;Indian/Comoro;-11.5336;43.2719;Moroni
HAI;HAI;US;Airport;-05:00;America/New_York;41.95;-85.6333;Three Rivers Municipal Dr. Haines
HAJ;HAJ;DE;Airport;+01:00;Europe/Berlin;52.4606;9.6894;Hannover
HAK;HAK;CN;Airport;+08:00;Asia/Shanghai;19.9347;110.4589;Haikou
HAL;HAL;NA;Airport;+02:00;Africa/Windhoek;-19.9667;13.0667;Halali
HAM;HAM;DE;Airport;+01:00;Europe/Berlin;53.6303;9.9883;Hamburg
HAN;HAN;VN;Airport;+07:00;Asia/Ho_Chi_Minh;21.2211;105.8072;Hanoi
HAO;HAO;US;Airport;-05:00;America/New_York;39.3639;-84.5219;Hamilton Butler County Regional
HAP;HAP;AU;Airport;+10:00;Australia/Brisbane;-21.5231;148.9639;Long Island/Happy Bay Heliport
HAQ;HAQ;MV;Airport;+05:00;Indian/Maldives;6.7464;73.1686;Hanimaadhoo Island
HAR;HAR;US;Airport;-05:00;America/New_York;40.2667;-76.8667;Harrisburg
HAS;HAS;SA;Airport;+03:00;Asia/Riyadh;27.4381;41.6864;Hail
HAT;HAT;AU;Airport;+10:00;Australia/Brisbane;-19.7208;140.5833;Heathlands
HAU;HAU;NO;Airport;+01:00;Europe/Oslo;59.3453;5.2083;Haugesund
HAV;HAV;CU;Airport;-05:00;America/Havana;22.9903;-82.4078;Havana
HAW;HAW;GB;Airport;+00:00;Europe/London;51.8331;-4.9611;Haverfordwest
HAX;MKO;US;Airport;-06:00;America/Chicago;35.6694;-95.3694;Muskogee Hatbox Field
HAY;HAY;US;Airport;-09:00;America/Anchorage;8.2467;-73.5806;Aguachica Hacaritama
HAZ;HAZ;PG;Airport;+10:00;Pacific/Port_Moresby;-4.3333;145.1667;Hatzfeldthaven
HBA;HBA;AU;Airport;+10:00;Australia/Hobart;-42.8361;147.5103;Hobart
HBB;HOB;US;Airport;-07:00;America/Denver;32.6861;-103.2194;Hobbs Crossroads Inn Apt
HBC;HBC;US;Airport;-09:00;America/Anchorage;57.5;-135.9167;Hanus Bay
HBD;HBD;PG;Airport;+10:00;Pacific/Port_Moresby;-6.3333;142.4978;Habi
HBE;ALY;EG;Airport;+02:00;Africa/Cairo;30.9178;29.6964;Alexandria
HBG;HBG;US;Airport;-06:00;America/Chicago;31.2667;-89.25;Hattiesburg/Laurel Bobby L. Chain Munic
HBH;HBH;US;Airport;-09:00;America/Anchorage;57.4083;-133.4667;Entrance Island Sea Plane Base
HBI;HBI;BS;Airport;-05:00;America/Nassau;25.5167;-76.6333;Harbour Island
HBK;HBK;US;Airport;-07:00;America/Phoenix;34.9406;-110.1383;Holbrook Municipal
HBL;HBL;ZA;Airport;+02:00;Africa/Johannesburg;-25.3833;28.2833;Babelegi Heliport
HBM;HBM;CN;Rail Station;+08:00;Asia/Shanghai;31.1483;114.9586;Macheng North Rail Station
HBN;HBN;VN;Airport;+07:00;Asia/Ho_Chi_Minh;12.0;106.0083;Phu-Bon
HBO;HBO;US;Airport;-06:00;America/Chicago;40.1667;-95.95;Humboldt Municipal
HBP;HNY;CN;Rail Station;+08:00;Asia/Shanghai;26.8928;112.6272;Hengyang Rail Station
HBQ;HBQ;CN;Airport;+08:00;Asia/Shanghai;38.0083;100.6408;Qilian Haibei
HBR;HBR;US;Airport;-06:00;America/Chicago;34.9914;-99.0547;Hobart Regional
HBT;HRI;LK;Airport;+05:30;Asia/Colombo;6.1228;81.1042;Hambantota Spb
HBU;HBU;MN;Airport;+08:00;Asia/Ulaanbaatar;46.1019;91.5842;Bulgan (Khovd)
HBV;HRB;CN;Rail Station;+08:00;Asia/Shanghai;45.7594;126.6269;Harbinxi Rail Station
HBX;HBX;IN;Airport;+05:30;Asia/Kolkata;15.3617;75.0869;Hubli
HBZ;HAJ;DE;Bus Station;+01:00;Europe/Berlin;52.6328;9.7367;Hannover Bus Station
